created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Sat Jun 19 07:09:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,576,293,,55,344,,[],,PT Anjay Finance & Investment
Sat Jun 19 07:09:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,11,5,,108,265,,"[{'text': 'COVIDVaccination', 'indices': [196, 213]}, {'text': 'WeCanDoThis', 'indices': [214, 226]}]",,Seattle
Sat Jun 19 07:09:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,212,176,,55,344,,"[{'text': 'COVID19', 'indices': [187, 195]}]",,PT Anjay Finance & Investment
Sat Jun 19 07:09:31 +0000 2021,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>","The sudden increase in Coronavirus cases in parts of Africa could be due to the unequal distribution of vaccines worldwide, according to the World Health Organisation (WHO).

https://t.co/pakiuqOL1I https://t.co/ZYabIkYiej",-0.0625,0.4375,en,,,,20661,22052,,,,"Lagos, Nigeria"
Sat Jun 19 07:09:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The mainland of #China has administered more than 990 million doses of #COVID19 #vaccines as of the 18th of June, 30 new confirmed cases were reported yesterday, including 6 local cases in #Guangdong Province.",0.2590909090909091,0.48863636363636365,en,,,,17840,3233,,,,"Beirut, Lebanon"
Sat Jun 19 07:09:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,162,44,,112,290,,,,
Sat Jun 19 07:09:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,275,112,,32717,1340,,"[{'text': 'COVID19', 'indices': [23, 31]}, {'text': 'AstraZeneca', 'indices': [130, 142]}]",,भारत
Sat Jun 19 07:10:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,en,,,,2437962,268,,,,Kenya
Sat Jun 19 07:10:03 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Don’t miss out – now is your final chance to register for the #COVID19 vaccine before supplies stop!

Register for the safe and approved vaccines by either calling 111 or visit https://t.co/pVrlFy2bbf. The team will then be in touch with an appointment in the following days https://t.co/H9YosXJLNv",0.16666666666666666,0.5333333333333333,en,,,,18890,416,,,,Isle of Man
Sat Jun 19 07:10:05 +0000 2021,"<a href=""https://plutonic.co.in"" rel=""nofollow"">Corona Virus Update Bot</a>",,,,en,0,1,,1268,2,,,,
Sat Jun 19 07:10:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,,1059,4989,,,,South Africa
Sat Jun 19 07:10:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,,169,525,,,,404 - Location Not Found
Sat Jun 19 07:10:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,64,27,,7183,7413,,,,  bahrain
Sat Jun 19 07:10:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,343,61,,662,388,,"[{'text': 'China', 'indices': [0, 6]}, {'text': 'COVID19', 'indices': [27, 35]}, {'text': 'vaccines', 'indices': [36, 45]}, {'text': 'COVAX', 'indices': [274, 280]}]",,
Sat Jun 19 07:11:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,837,871,,39,32,,,,Pakistan
Sat Jun 19 07:11:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capacity: 0,42,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Sat Jun 19 07:11:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,20,9,,113,138,,"[{'text': 'COVID19', 'indices': [144, 152]}, {'text': 'eNCA', 'indices': [253, 258]}, {'text': 'DStv403', 'indices': [271, 279]}]",,"Bloemfontein, South Africa"
Sat Jun 19 07:11:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,,2757,241,,,,
Sat Jun 19 07:11:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,90,27,,72,328,,"[{'text': 'COVID19', 'indices': [108, 116]}, {'text': 'COVIDVaccination', 'indices': [175, 192]}, {'text': 'IndiaFightsCorona', 'indices': [255, 273]}]",,
Sat Jun 19 07:11:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,837,873,,1241,905,,,,Singapore
Sat Jun 19 07:11:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,21,10,,983,1014,,"[{'text': 'COVID19', 'indices': [144, 152]}, {'text': 'eNCA', 'indices': [253, 258]}, {'text': 'DStv403', 'indices': [271, 279]}]",,
Sat Jun 19 07:11:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,103,40,,83,133,,[],,
Sat Jun 19 07:12:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity: 49,0,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Sat Jun 19 07:12:03 +0000 2021,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,en,4,5,,4,0,,"[{'text': 'TRIPSwaiver', 'indices': [107, 119]}]",,
Sat Jun 19 07:12:08 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,480,105,,3508,26,,[],,"Harare, Zimbabwe"
Sat Jun 19 07:12:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1,1,,524,896,,,,
Sat Jun 19 07:12:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,5,3,,320,659,,"[{'text': 'COVID19', 'indices': [7, 15]}, {'text': 'NoNameCampaign', 'indices': [148, 163]}]",,Africa
Sat Jun 19 07:12:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411040] 
Chatrapati Shahu Maharaj PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity: 49,0,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Sat Jun 19 07:12:52 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,5,2,,672,797,,"[{'text': 'covid19', 'indices': [5, 13]}]",,"Brussels, Belgium"
Sat Jun 19 07:13:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,8,6,,170,378,,"[{'text': 'COVID19', 'indices': [97, 105]}, {'text': 'eNCA', 'indices': [206, 211]}, {'text': 'DStv403', 'indices': [215, 223]}]",,"Cape Town, South Africa"
Sat Jun 19 07:13:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SA schools still not closed for F2F? Guess Namibia beat them at something at least. No more playing follow the leader.,-0.16666666666666666,0.3333333333333333,en,,,,892,1570,,,,Namibia
Sat Jun 19 07:13:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Have questions about #COVID19 vaccines? Check out what Dr Gaines has to say about why getting vaccinated matters @adcouncil. #vaxbecause
https://t.co/OPcHzxBCBX",0.0,0.0,en,,,,0,1,,,,
Sat Jun 19 07:13:59 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,7,4,,2460,3827,,"[{'text': 'AstraZeneca', 'indices': [19, 31]}, {'text': 'COVID19', 'indices': [114, 122]}]",,
Sat Jun 19 07:14:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,482,106,,4328,4627,,[],,"Zimbabwe, Karoi"
Sat Jun 19 07:14:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,170,45,,1702,1094,,,,
Sat Jun 19 07:14:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",This tweet is for those ingrained retards who thought that government cares about them so they set on villifiying those who questioned government behaviour last year... I for one have been branded a Covid19 denier.....,-0.45,0.5333333333333333,en,,,,1601,405,,,,Kampala
Sat Jun 19 07:14:16 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,en,275,113,,2460,3827,,"[{'text': 'COVID19', 'indices': [23, 31]}, {'text': 'AstraZeneca', 'indices': [130, 142]}]",,
Sat Jun 19 07:14:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,2,2,,1137,3985,,,,San Diego via the East Bay
Sat Jun 19 07:14:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,841,878,,1235,1929,,,,
Sat Jun 19 07:14:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,1836,1019,,1669,98,,"[{'text': 'COVID19', 'indices': [72, 80]}, {'text': 'vaccines', 'indices': [81, 90]}, {'text': 'Delta', 'indices': [145, 151]}, {'text': 'variant', 'indices': [163, 171]}]",,"Manchester, England"
Sat Jun 19 07:14:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,1041,604,,701,697,,"[{'text': 'COVID19', 'indices': [80, 88]}]",,"Nairobi, Kenya"
Sat Jun 19 07:14:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,175,58,,1671,3054,,[],,South Africa
Sat Jun 19 07:14:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,842,879,,268,410,,,,"Aix-en-Provence, France"
Sat Jun 19 07:15:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,171,46,,612,693,,,,"Johannesburg, South Africa"
Sat Jun 19 07:15:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,842,881,,2599,401,,,,damnsara
Sat Jun 19 07:15:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,,,,23,40,,,,
Sat Jun 19 07:15:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,166,86,,229,180,,"[{'text': 'DeltaVariant', 'indices': [26, 39]}]",,
Sat Jun 19 07:16:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","▶️Central Govt will provide #COVID19 vaccines to 18+ people free of cost.  There will be no separate category based on age for vaccination.

▶️State Government will provide an assistance of Rs 100/day to vaccination workers for transportation cost &amp; other expenses. 3/6 https://t.co/BEbiWSdLGX",0.1375,0.5875,en,,,,1098163,105,,,,"Guwahati,India"
Sat Jun 19 07:16:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,92,28,,851,801,,"[{'text': 'COVID19', 'indices': [108, 116]}, {'text': 'COVIDVaccination', 'indices': [175, 192]}, {'text': 'IndiaFightsCorona', 'indices': [255, 273]}]",,"West Bengal, India"
Sat Jun 19 07:16:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,2,1,,171,338,,"[{'text': 'COVID19', 'indices': [28, 36]}]",,
Sat Jun 19 07:17:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,,155,118,,,,
Sat Jun 19 07:17:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,,1272,1573,,,,an Island
Sat Jun 19 07:17:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
Kasarwadi UHC
Vaccines: COVAXIN,
Min Age Limit: [18],
Dose1 Capacity: 0,
Dose2 Capacity: 5,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Sat Jun 19 07:17:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,177,59,,362,121,,[],,
Sat Jun 19 07:17:57 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Although there is not yet a vaccine for kids to help protect against COVID-19, make sure your child receives all recommended vaccines (including flu vaccine) appropriate for her age.

#COVID19
#HealThyLife
#JustForHearts https://t.co/gajMfFJKyo",0.5,0.6944444444444444,en,,,,1138,1576,,,,Noida
Sat Jun 19 07:17:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,165,42,,1065,4007,,"[{'text': 'Covid19', 'indices': [182, 190]}]",,"Bulawayo, Zimbabwe"
Sat Jun 19 07:18:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,13,14,,541,485,,[],,
Sat Jun 19 07:18:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,15,2,,128,34,,"[{'text': 'COVID19', 'indices': [28, 36]}]",,
Sat Jun 19 07:18:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,2,2,,37,2,,"[{'text': 'RahulisHope', 'indices': [383, 395]}, {'text': 'HappyBirthdayRahulGandhi', 'indices': [398, 423]}]",,
Sat Jun 19 07:18:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",When is the @ukinthailand ever going to support and provide British citizens in #Thailand the vaccine for #Covid19? It is about time the #UKGovernment realised that their citizens abroad need assistance because we can't wait on the local government to issue vaccines. #ActNow!,0.0,0.0,en,,,,57,92,,,,"Saltash, England"
Sat Jun 19 07:18:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,173,47,,542,482,,,,"Johannesburg, South Africa"
Sat Jun 19 07:18:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,3,1,,2,8,,,,
Sat Jun 19 07:18:29 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,7,3,,180,409,,"[{'text': 'COVID19', 'indices': [115, 123]}]",,
Sat Jun 19 07:18:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,4,2,,1204,765,,"[{'text': 'YuokSambath', 'indices': [22, 34]}, {'text': 'COVID19', 'indices': [124, 132]}]",,Cambodia
Sat Jun 19 07:18:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,16,3,,1992,4999,,"[{'text': 'COVID19', 'indices': [28, 36]}]",,"Bhawapur, India"
Sat Jun 19 07:18:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,11,5,,611,1484,,"[{'text': 'SingaporeMoH', 'indices': [70, 83]}, {'text': 'Covid19', 'indices': [185, 193]}]",,
Sat Jun 19 07:18:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,845,883,,338,445,,,,
Sat Jun 19 07:18:55 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,3,2,,37,2,,"[{'text': 'RahulisHope', 'indices': [227, 239]}, {'text': 'HappyBirthdayRahulGandhi', 'indices': [242, 267]}]",,
Sat Jun 19 07:18:59 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Impressive last mile effort #COVID19  - though - although photogenic for TilkTok purposes - why waste precious PPE to lug a box of vaccines is not clear,0.25,0.48999999999999994,en,,,,22306,6873,,,,Global
Sat Jun 19 07:19:07 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,2,6,,6,221,,"[{'text': 'india', 'indices': [168, 174]}, {'text': 'vaccines', 'indices': [183, 192]}, {'text': 'NFT', 'indices': [217, 221]}, {'text': 'NFT', 'indices': [237, 241]}, {'text': 'COVID19', 'indices': [242, 250]}]",,
Sat Jun 19 07:19:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,846,884,,1329,1721,,,,
Sat Jun 19 07:20:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,2,7,,0,10,,"[{'text': 'india', 'indices': [168, 174]}, {'text': 'vaccines', 'indices': [183, 192]}, {'text': 'NFT', 'indices': [217, 221]}, {'text': 'NFT', 'indices': [237, 241]}, {'text': 'COVID19', 'indices': [242, 250]}]",,
Sat Jun 19 07:20:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,483,107,,950,989,,[],,"Harare, Zimbabwe"
Sat Jun 19 07:20:30 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,846,885,,19,813,,,,Omelas
Sat Jun 19 07:20:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,579,294,,131,163,,[],,"Chesterfield, UK"
Sat Jun 19 07:20:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,,,,6041,382,,,,
Sat Jun 19 07:20:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,109,82,,397,312,,"[{'text': 'VaccinationDrive', 'indices': [207, 224]}]",,
Sat Jun 19 07:21:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,20,4,,3282,4164,,"[{'text': 'COVID19', 'indices': [28, 36]}]",,"Tamil Nadu, India"
Sat Jun 19 07:21:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,13,3,,3661,5002,,[],,active locally globally
Sat Jun 19 07:21:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,4,1,,417,402,,,,
Sat Jun 19 07:21:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,174,48,,1931,363,,,,"Cape Town, South Africa"
Sat Jun 19 07:21:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,en,2,8,,21,1878,,"[{'text': 'india', 'indices': [168, 174]}, {'text': 'vaccines', 'indices': [183, 192]}, {'text': 'NFT', 'indices': [217, 221]}, {'text': 'NFT', 'indices': [237, 241]}, {'text': 'COVID19', 'indices': [242, 250]}]",,томск
Sat Jun 19 07:21:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,849,889,,15338,2412,,,,Chi
Sat Jun 19 07:21:19 +0000 2021,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SA records 10 510 new COVID-19 cases, 118 deaths

South Africa has recorded 10 510 new coronavirus (COVID-19) cases, representing a positivity rate of 20.5% and bringing the country’s total cases to 1 796 589. Gauteng accounts for most of the cases provi… https://t.co/H3vM518Get",0.19318181818181818,0.5397727272727273,en,,,,159,140,,,,Republiek van Suid Afrika
Sat Jun 19 07:21:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,20,16,,395,445,,"[{'text': 'COVID19', 'indices': [206, 214]}]",,same place
Sat Jun 19 07:21:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,850,890,,383,1272,,,,Indonesia
Sat Jun 19 07:21:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,23,11,,892,1570,,"[{'text': 'COVID19', 'indices': [144, 152]}, {'text': 'eNCA', 'indices': [253, 258]}, {'text': 'DStv403', 'indices': [271, 279]}]",,Namibia
Sat Jun 19 07:21:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,851,891,,742,749,,,,Assyria
Sat Jun 19 07:21:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,851,892,,7,121,,,,
Sat Jun 19 07:22:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,852,893,,300,412,,,,Indigenous taino
Sat Jun 19 07:22:09 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,853,894,,1184,805,,,,bay area
Sat Jun 19 07:22:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,19,2,,2,177,,"[{'text': 'Actor', 'indices': [0, 6]}, {'text': 'ApolloCancerCenter', 'indices': [60, 79]}, {'text': 'COVIDSecondWave', 'indices': [139, 155]}, {'text': 'COVIDEmergency2021', 'indices': [156, 175]}, {'text': 'COVID19India', 'indices': [176, 189]}, {'text': 'CovishieldVaccine', 'indices': [190, 208]}, {'text': 'CoVaccine', 'indices': [209, 219]}, {'text': 'CoronaVaccine', 'indices': [220, 234]}, {'text': 'covishielded1stdose', 'indices': [235, 255]}, {'text': 'Covishield', 'indices': [256, 267]}, {'text': 'CoVaxin', 'indices': [268, 276]}]",,
Sat Jun 19 07:22:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,75,54,,8638,694,,"[{'text': 'coronavirus', 'indices': [37, 49]}]",,South Africa
Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capacity: 0,46,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411006] 
Rajiv Gandhi Hospital PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capacity: 0,46,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,9,
Dose2 Capacity: 0,41,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
Deendayal Memorial Hospit PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,0,
Dose2 Capacity: 0,3,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Sat Jun 19 07:22:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
Kasarwadi UHC
Vaccines: COVAXIN,
Min Age Limit: [18],
Dose1 Capacity: 0,
Dose2 Capacity: 4,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,,,,88,0,,,,
Sat Jun 19 07:23:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,859,895,,186,122,,,,Earth
Sat Jun 19 07:23:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,462,202,,12633,844,,"[{'text': 'COVID19', 'indices': [62, 70]}, {'text': 'DeltaVariant', 'indices': [93, 106]}]",,he/him
Sat Jun 19 07:23:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,,,,8638,694,,,,South Africa
Sat Jun 19 07:23:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","An extreme wake-up call. Must watch. An informative piece of information from a science-based presentation on the #covidpandemic, from the Virus, to vaccines, treatments, and the Public Health response. #COVID19
#COVIDVaccination 
https://t.co/IaRbk6sQVe",-0.0625,0.5333333333333333,en,,,,2324,1915,,,,"Durban, South Africa"
Sat Jun 19 07:23:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,en,863,897,,609,448,,,,22 • they/them • uk • 18+ pls 
Sat Jun 19 07:23:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,en,581,295,,106,186,,[],,
